CODE_IRIS,id_2,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
340570104,307419,4,1,2,2,0,8,2,2,0,2,2,2,2,0
343270101,381256,4,2,1,2,1,7,1.75,2,0.433012701892219,1,2,1.5,2,0.5
343270102,373040,7,2,1,2,1,9,1.28571428571429,1,0.451753951452626,2,1,1,1.5,0.5
341720203,277331,2,2,2,3,1,5,2.5,2.5,0.5,2,2,2,3,1
341160102,217092,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341690000,242363,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341720401,194573,2,2,5,6,1,11,5.5,5.5,0.5,5,5,5,6,1
342490000,387933,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341980101,337669,7,2,1,2,1,8,1.14285714285714,1,0.349927106111883,2,1,1,1,0
340570107,283448,1,1,2,2,0,2,2,2,0,2,2,2,2,0
342170102,257365,7,1,1,1,0,7,1,1,0,1,1,1,1,0
340220101,404505,1,1,2,2,0,2,2,2,0,2,2,2,2,0
343370102,230355,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341720108,215078,4,2,2,3,1,9,2.25,2,0.433012701892219,3,2,2,2.5,0.5
340900103,324484,2,1,3,3,0,6,3,3,0,3,3,3,3,0
341721302,239128,2,2,6,10,4,16,8,8,2,6,6,6,10,4
341720106,235587,3,3,1,4,3,7,2.33333333333333,2,1.24721912892465,1,1,1.5,3,1.5
342560000,443413,9,2,2,3,1,22,2.44444444444444,2,0.496903994999953,3,2,2,3,1
341690000,237573,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341230102,176803,5,2,1,2,1,7,1.4,1,0.489897948556636,2,1,1,2,1
340580102,381212,8,2,1,2,1,9,1.125,1,0.330718913883074,2,1,1,1,0
341722602,256862,3,2,4,5,1,14,4.66666666666667,5,0.471404520791032,4,5,4.5,5,0.5
341721302,248005,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
341230102,177470,2,1,2,2,0,4,2,2,0,2,2,2,2,0
340870000,65440,8,1,1,1,0,8,1,1,0,1,1,1,1,0
341720901,204217,1,1,1,1,0,1,1,1,0,1,1,1,1,0
342700103,207000,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341980102,329472,6,2,1,2,1,8,1.33333333333333,1,0.471404520791032,2,1,1,2,1
342700101,192623,4,2,1,2,1,7,1.75,2,0.433012701892219,1,2,1.5,2,0.5
340570105,314943,7,1,1,1,0,7,1,1,0,1,1,1,1,0
341721904,305421,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341721001,234970,2,2,4,5,1,9,4.5,4.5,0.5,4,4,4,5,1
341721002,224721,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341721302,236393,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720801,226058,4,4,1,4,3,10,2.5,2.5,1.11803398874989,1,1,1.5,3.5,2
341720101,240384,3,2,1,3,2,5,1.66666666666667,1,0.942809041582063,3,1,1,2,1
341160102,220509,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341200101,312844,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
341720702,216466,3,2,2,3,1,8,2.66666666666667,3,0.471404520791032,2,3,2.5,3,0.5
343270101,370309,4,1,1,1,0,4,1,1,0,1,1,1,1,0
340570103,283480,12,4,1,4,3,27,2.25,2,0.924211375534118,4,2,1.5,3,1.5
340880102,81856,5,1,1,1,0,5,1,1,0,1,1,1,1,0
341980104,325327,1,1,4,4,0,4,4,4,0,4,4,4,4,0
343070000,406432,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341721804,286977,2,2,1,7,6,8,4,4,3,1,1,1,7,6
341290108,284302,2,1,3,3,0,6,3,3,0,3,3,3,3,0
342490000,381779,2,1,1,1,0,2,1,1,0,1,1,1,1,0
340770102,271112,10,2,1,2,1,18,1.8,2,0.4,1,2,2,2,0
340570103,293730,3,2,1,3,2,5,1.66666666666667,1,0.942809041582063,3,1,1,2,1
341721601,274654,10,4,1,5,4,24,2.4,2,1.01980390271856,1,2,2,3,1
340950102,138633,4,2,1,2,1,6,1.5,1.5,0.5,1,1,1,2,1
341720502,204123,2,1,1,1,0,2,1,1,0,1,1,1,1,0
340880101,72266,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
341980103,339053,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341721303,256223,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341230102,178170,5,2,1,2,1,7,1.4,1,0.489897948556636,2,1,1,2,1
341340000,180292,8,2,1,2,1,15,1.875,2,0.330718913883074,1,2,2,2,0
341722802,247977,1,1,3,3,0,3,3,3,0,3,3,3,3,0
341290104,308215,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341722402,270516,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
340770101,288205,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341721401,226782,5,1,3,3,0,15,3,3,0,3,3,3,3,0
343370103,220097,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341980102,331516,7,3,1,3,2,13,1.85714285714286,2,0.63887656499994,3,2,1.5,2,0.5
341720703,226724,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720401,196633,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720109,228745,3,2,1,3,2,5,1.66666666666667,1,0.942809041582063,3,1,1,2,1
342700103,219309,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720802,236996,2,2,2,4,2,6,3,3,1,2,2,2,4,2
341720901,209682,6,2,1,2,1,8,1.33333333333333,1,0.471404520791032,2,1,1,2,1
341290101,283632,4,1,1,1,0,4,1,1,0,1,1,1,1,0
341721803,286967,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341720706,221262,3,2,2,3,1,8,2.66666666666667,3,0.471404520791032,2,3,2.5,3,0.5
343370102,227615,5,1,1,1,0,5,1,1,0,1,1,1,1,0
341722501,253422,2,2,2,3,1,5,2.5,2.5,0.5,2,2,2,3,1
343270101,369628,6,2,1,2,1,10,1.66666666666667,2,0.471404520791032,1,2,1,2,1
342490000,389976,7,3,1,3,2,16,2.28571428571429,3,0.880630571852711,2,3,1.5,3,1.5
342020102,128300,6,2,1,2,1,8,1.33333333333333,1,0.471404520791032,2,1,1,2,1
341722001,267811,12,5,2,6,4,41,3.41666666666667,3,1.25554326444328,4,3,2.5,4.5,2
342590101,150802,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
342700103,190585,1,1,3,3,0,3,3,3,0,3,3,3,3,0
341722401,264348,1,1,3,3,0,3,3,3,0,3,3,3,3,0
340570106,322454,5,1,1,1,0,5,1,1,0,1,1,1,1,0
341690000,251263,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341720405,197303,4,3,1,16,15,26,6.5,4.5,6.18465843842649,8,1,1,12,11
342170102,260075,1,1,1,1,0,1,1,1,0,1,1,1,1,0
342560000,433850,3,1,1,1,0,3,1,1,0,1,1,1,1,0
340900102,340913,6,2,1,2,1,7,1.16666666666667,1,0.372677996249965,2,1,1,1,0
341720503,195222,1,1,3,3,0,3,3,3,0,3,3,3,3,0
341721803,291750,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341722001,263021,8,3,1,5,4,29,3.625,4,1.57619002661481,1,4,2.5,5,2.5
340880101,39411,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720503,191802,7,3,1,3,2,12,1.71428571428571,2,0.699854212223765,3,1,1,2,1
341721401,218585,6,1,1,1,0,6,1,1,0,1,1,1,1,0
341720401,195929,1,1,3,3,0,3,3,3,0,3,3,3,3,0
342490000,376989,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
343370103,219405,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341722002,269858,12,4,1,4,3,38,3.16666666666667,3,0.897527467855751,1,3,3,4,1
341721904,304738,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
341720901,213787,5,1,2,2,0,10,2,2,0,2,2,2,2,0
341721401,225417,3,3,1,3,2,6,2,2,0.816496580927726,1,1,1.5,2.5,1
341290101,291833,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
341721804,284921,8,4,2,7,5,45,5.625,7,1.93245310421754,2,7,4,7,3
341722304,262984,1,1,1,1,0,1,1,1,0,1,1,1,1,0
343370101,231032,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341200102,310777,6,2,1,2,1,8,1.33333333333333,1,0.471404520791032,2,1,1,2,1
341290103,250117,5,1,1,1,0,5,1,1,0,1,1,1,1,0
340900102,339552,5,1,1,1,0,5,1,1,0,1,1,1,1,0
341721401,234325,1,1,1,1,0,1,1,1,0,1,1,1,1,0
342020101,124889,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341720102,258845,3,1,3,3,0,9,3,3,0,3,3,3,3,0
343370103,215943,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341722502,264371,3,2,4,5,1,14,4.66666666666667,5,0.471404520791032,4,5,4.5,5,0.5
343070000,411922,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341290101,278851,5,1,1,1,0,5,1,1,0,1,1,1,1,0
341720402,201399,2,1,5,5,0,10,5,5,0,5,5,5,5,0
341720108,212326,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341721102,248661,2,2,3,4,1,7,3.5,3.5,0.5,3,3,3,4,1
341722802,248660,2,2,3,4,1,7,3.5,3.5,0.5,3,3,3,4,1
342700101,193308,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
343370103,227588,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341720301,247187,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341160102,212952,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341720703,224679,5,1,1,1,0,5,1,1,0,1,1,1,1,0
341720703,229464,4,4,1,9,8,16,4,3,3.08220700148449,1,1,1.5,6.5,5
342590101,156986,4,2,1,2,1,7,1.75,2,0.433012701892219,1,2,1.5,2,0.5
341720101,240375,4,2,2,3,1,10,2.5,2.5,0.5,2,2,2,3,1
342170101,259383,3,2,2,3,1,7,2.33333333333333,2,0.471404520791032,3,2,2,2.5,0.5
341980101,339042,6,2,1,2,1,9,1.5,1.5,0.5,1,1,1,2,1
341721103,242516,1,1,3,3,0,3,3,3,0,3,3,3,3,0
342590101,148074,7,2,1,2,1,10,1.42857142857143,1,0.494871659305394,2,1,1,2,1
340580101,387352,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720103,248603,4,3,1,4,3,8,2,1.5,1.22474487139159,2,1,1,3,2
341721203,254168,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720502,199336,5,2,1,2,1,7,1.4,1,0.489897948556636,2,1,1,2,1
341290105,321199,1,1,1,1,0,1,1,1,0,1,1,1,1,0
343070000,420123,3,1,2,2,0,6,2,2,0,2,2,2,2,0
341720202,269104,4,2,1,2,1,7,1.75,2,0.433012701892219,1,2,1.5,2,0.5
341722102,284216,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341290101,287052,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
343370103,225573,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720501,199320,1,1,2,2,0,2,2,2,0,2,2,2,2,0
342700102,196713,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341720705,235618,1,1,7,7,0,7,7,7,0,7,7,7,7,0
341721804,291764,2,2,1,5,4,6,3,3,2,1,1,1,5,4
341290105,307523,6,1,1,1,0,6,1,1,0,1,1,1,1,0
341640000,385145,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341722301,249994,5,1,2,2,0,10,2,2,0,2,2,2,2,0
341160101,186309,6,2,1,2,1,10,1.66666666666667,2,0.471404520791032,1,2,1,2,1
341722303,256134,2,1,3,3,0,6,3,3,0,3,3,3,3,0
340950102,133161,2,1,1,1,0,2,1,1,0,1,1,1,1,0
343370101,237872,8,3,1,3,2,20,2.5,3,0.707106781186548,1,3,2,3,1
341720803,235644,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720705,234932,3,3,1,4,3,8,2.66666666666667,3,1.24721912892465,1,1,2,3.5,1.5
340570106,323138,2,1,1,1,0,2,1,1,0,1,1,1,1,0
340570105,317662,12,2,1,2,1,14,1.16666666666667,1,0.372677996249965,2,1,1,1,0
340880102,88672,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
340570107,298508,2,1,1,1,0,2,1,1,0,1,1,1,1,0
342700102,206291,8,1,1,1,0,8,1,1,0,1,1,1,1,0
341290101,295253,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
341720103,247920,2,1,1,1,0,2,1,1,0,1,1,1,1,0
340570105,319716,9,2,1,2,1,11,1.22222222222222,1,0.415739709641549,2,1,1,1,0
342270000,451560,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341722302,252732,3,2,2,3,1,7,2.33333333333333,2,0.471404520791032,3,2,2,2.5,0.5
340270000,439927,3,1,1,1,0,3,1,1,0,1,1,1,1,0
340880101,34627,1,1,1,1,0,1,1,1,0,1,1,1,1,0
342590101,163138,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341721402,226777,1,1,5,5,0,5,5,5,0,5,5,5,5,0
342020103,141973,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341722002,274651,8,2,2,3,1,18,2.25,2,0.433012701892219,3,2,2,2.5,0.5
340220101,414105,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
341290103,248746,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341720201,260884,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341720901,200764,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340900103,335406,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720401,215773,1,1,3,3,0,3,3,3,0,3,3,3,3,0
341722901,243161,4,2,2,5,3,14,3.5,3.5,1.5,2,2,2,5,3
341720602,204856,3,2,3,4,1,10,3.33333333333333,3,0.471404520791032,4,3,3,3.5,0.5
340570102,292375,8,2,1,2,1,13,1.625,2,0.484122918275927,1,2,1,2,1
341720901,203516,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341722401,273244,3,2,1,4,3,9,3,4,1.4142135623731,1,4,2.5,4,1.5
340900103,330616,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341160101,182203,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341230101,178174,2,2,3,4,1,7,3.5,3.5,0.5,3,3,3,4,1
341722401,275980,2,1,4,4,0,8,4,4,0,4,4,4,4,0
340220103,424333,7,1,1,1,0,7,1,1,0,1,1,1,1,0
341290101,280212,7,2,1,2,1,8,1.14285714285714,1,0.349927106111883,2,1,1,1,0
341200102,307342,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341230101,179547,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341723001,268484,2,2,2,6,4,8,4,4,2,2,2,2,6,4
340570107,301243,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
341200101,303952,6,2,1,2,1,7,1.16666666666667,1,0.372677996249965,2,1,1,1,0
341690000,251276,6,1,1,1,0,6,1,1,0,1,1,1,1,0
341720802,230157,2,2,2,3,1,5,2.5,2.5,0.5,2,2,2,3,1
340270000,435824,3,2,1,3,2,5,1.66666666666667,1,0.942809041582063,3,1,1,2,1
341722102,287629,7,2,1,2,1,10,1.42857142857143,1,0.494871659305394,2,1,1,2,1
341160102,193158,3,1,1,1,0,3,1,1,0,1,1,1,1,0
340900103,328601,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341720203,270486,4,2,2,3,1,10,2.5,2.5,0.5,2,2,2,3,1
341722502,262316,10,4,2,6,4,38,3.8,4,0.979795897113271,2,4,3,4,1
341721302,231613,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341980102,332207,6,2,1,2,1,7,1.16666666666667,1,0.372677996249965,2,1,1,1,0
341721203,252786,2,2,4,5,1,9,4.5,4.5,0.5,4,4,4,5,1
340880101,73640,4,1,1,1,0,4,1,1,0,1,1,1,1,0
341290101,288413,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341160101,171924,5,2,1,2,1,8,1.6,2,0.489897948556636,1,2,1,2,1
340770101,279327,4,2,1,2,1,6,1.5,1.5,0.5,1,1,1,2,1
341690000,249195,2,1,1,1,0,2,1,1,0,1,1,1,1,0
342270000,444043,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
341722302,251374,1,1,4,4,0,4,4,4,0,4,4,4,4,0
340570103,282089,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341721601,271242,2,2,5,6,1,11,5.5,5.5,0.5,5,5,5,6,1
341722601,251397,12,4,2,7,5,34,2.83333333333333,2,1.67497927018681,3,2,2,2.5,0.5
341160101,152088,2,1,1,1,0,2,1,1,0,1,1,1,1,0
342700104,223431,1,1,3,3,0,3,3,3,0,3,3,3,3,0
340580101,393502,2,1,1,1,0,2,1,1,0,1,1,1,1,0
343070000,405758,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341160102,211633,1,1,5,5,0,5,5,5,0,5,5,5,5,0
341290108,284264,2,2,1,5,4,6,3,3,2,1,1,1,5,4
341290101,297985,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
341722201,270522,1,1,1,1,0,1,1,1,0,1,1,1,1,0
343370102,233092,5,1,1,1,0,5,1,1,0,1,1,1,1,0
340580103,366141,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340870000,88752,7,3,1,3,2,11,1.57142857142857,1,0.728431359084683,3,1,1,2,1
341720202,268421,5,3,1,3,2,10,2,2,0.632455532033676,1,2,2,2,0
343370101,235136,16,2,1,2,1,27,1.6875,2,0.463512405443479,1,2,1,2,1
340220101,405902,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
341290103,247376,1,1,2,2,0,2,2,2,0,2,2,2,2,0
340220103,427746,3,2,2,3,1,8,2.66666666666667,3,0.471404520791032,2,3,2.5,3,0.5
341722402,271194,6,2,1,5,4,14,2.33333333333333,1,1.88561808316413,5,1,1,5,4
340570101,296503,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341721603,283568,9,2,1,2,1,17,1.88888888888889,2,0.314269680527354,1,2,2,2,0
342020102,99558,1,1,2,2,0,2,2,2,0,2,2,2,2,0
342020102,139210,1,1,3,3,0,3,3,3,0,3,3,3,3,0
341722901,241797,2,2,2,3,1,5,2.5,2.5,0.5,2,2,2,3,1
341720202,265684,4,2,1,2,1,7,1.75,2,0.433012701892219,1,2,1.5,2,0.5
342700104,226819,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341721101,232936,2,2,3,5,2,8,4,4,1,3,3,3,5,2
342590101,149457,4,2,1,2,1,7,1.75,2,0.433012701892219,1,2,1.5,2,0.5
341722305,256150,3,3,1,3,2,6,2,2,0.816496580927726,1,1,1.5,2.5,1
342270000,457029,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341720106,228756,3,1,3,3,0,9,3,3,0,3,3,3,3,0
342020102,126247,4,2,1,2,1,7,1.75,2,0.433012701892219,1,2,1.5,2,0.5
340580102,378455,6,1,1,1,0,6,1,1,0,1,1,1,1,0
343370101,239927,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341722202,278727,5,2,2,5,3,16,3.2,2,1.46969384566991,5,2,2,5,3
341720301,247884,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
340950101,155037,7,1,1,1,0,7,1,1,0,1,1,1,1,0
340570104,304677,1,1,2,2,0,2,2,2,0,2,2,2,2,0
342700101,212430,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
343370103,198847,2,2,2,3,1,5,2.5,2.5,0.5,2,2,2,3,1
341722501,254110,3,3,2,4,2,9,3,3,0.816496580927726,2,2,2.5,3.5,1
343370103,230371,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341722401,273927,2,2,1,4,3,5,2.5,2.5,1.5,1,1,1,4,3
342590101,152194,4,1,2,2,0,8,2,2,0,2,2,2,2,0
341340000,183031,5,1,1,1,0,5,1,1,0,1,1,1,1,0
341722701,272592,1,1,7,7,0,7,7,7,0,7,7,7,7,0
341722802,249334,24,4,1,4,3,62,2.58333333333333,3,0.640095478989051,1,3,2,3,1
343370103,219371,1,1,2,2,0,2,2,2,0,2,2,2,2,0
343370103,212540,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341720109,220522,3,3,1,5,4,8,2.66666666666667,2,1.69967317119759,1,1,1.5,3.5,2
341721804,290390,2,1,9,9,0,18,9,9,0,9,9,9,9,0
340570102,286227,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
340580102,380532,7,3,1,3,2,16,2.28571428571429,3,0.880630571852711,2,3,1.5,3,1.5
342170102,271709,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341160101,182892,4,2,1,2,1,6,1.5,1.5,0.5,1,1,1,2,1
341290109,297287,4,3,1,3,2,7,1.75,1.5,0.82915619758885,2,1,1,2.5,1.5
341690000,244423,2,1,2,2,0,4,2,2,0,2,2,2,2,0
340880102,108529,3,1,1,1,0,3,1,1,0,1,1,1,1,0
342270000,448834,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341720105,240392,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341720204,266385,1,1,5,5,0,5,5,5,0,5,5,5,5,0
342270000,457037,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340570105,311515,7,2,1,3,2,11,1.57142857142857,1,0.903507902905251,3,1,1,2,1
341720901,213093,2,1,1,1,0,2,1,1,0,1,1,1,1,0
342490000,390667,5,2,1,2,1,7,1.4,1,0.489897948556636,2,1,1,2,1
340950102,92857,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340270000,445359,1,1,3,3,0,3,3,3,0,3,3,3,3,0
341160102,217077,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341721602,273303,7,3,1,4,3,13,1.85714285714286,2,0.989743318610787,4,1,1,2,1
341721002,235662,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341200101,297115,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341690000,248508,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
340950103,139336,7,2,2,3,1,16,2.28571428571429,2,0.451753951452626,3,2,2,2.5,0.5
342170102,263508,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
341720301,244469,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
341230101,172698,4,2,1,2,1,6,1.5,1.5,0.5,1,1,1,2,1
341980101,341087,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
340900103,332668,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341721904,301998,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341200102,318985,8,2,1,2,1,10,1.25,1,0.433012701892219,2,1,1,1.5,0.5
340570104,295792,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341160101,165092,2,1,2,2,0,4,2,2,0,2,2,2,2,0
343370103,237862,5,1,2,2,0,10,2,2,0,2,2,2,2,0
340570104,309469,6,2,1,2,1,8,1.33333333333333,1,0.471404520791032,2,1,1,2,1
340220103,425014,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
343270102,379190,9,2,1,2,1,12,1.33333333333333,1,0.471404520791032,2,1,1,2,1
343370103,239232,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341720203,275289,4,3,1,3,2,8,2,2,0.707106781186548,1,2,1.5,2.5,1
341290102,297977,7,2,1,2,1,9,1.28571428571429,1,0.451753951452626,2,1,1,1.5,0.5
341722704,278069,3,2,5,7,2,19,6.33333333333333,7,0.942809041582063,5,7,6,7,1
340570105,314250,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
340880102,83213,13,3,1,3,2,27,2.07692307692308,2,0.615384615384615,1,2,2,2,0
341690000,234159,2,1,2,2,0,4,2,2,0,2,2,2,2,0
340570107,292331,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341722601,253449,10,2,2,3,1,28,2.8,3,0.4,2,3,3,3,0
340580101,390098,13,1,3,3,0,39,3,3,0,3,3,3,3,0
341290109,306868,1,1,3,3,0,3,3,3,0,3,3,3,3,0
341721302,245278,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341720106,229433,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341722902,245223,10,4,2,6,4,34,3.4,3,1.113552872566,2,3,3,3,0
341720203,280062,1,1,2,2,0,2,2,2,0,2,2,2,2,0
343370101,227607,3,2,1,3,2,5,1.66666666666667,1,0.942809041582063,3,1,1,2,1
340570101,287603,3,1,2,2,0,6,2,2,0,2,2,2,2,0
341720801,229488,3,2,2,5,3,9,3,2,1.4142135623731,5,2,2,3.5,1.5
341980102,332886,8,2,2,3,1,17,2.125,2,0.330718913883074,3,2,2,2,0
341722501,252745,1,1,7,7,0,7,7,7,0,7,7,7,7,0
341722602,254808,2,2,5,6,1,11,5.5,5.5,0.5,5,5,5,6,1
341230102,192501,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341290107,274700,1,1,2,2,0,2,2,2,0,2,2,2,2,0
342490000,392036,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341722201,280777,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341721904,307479,1,1,4,4,0,4,4,4,0,4,4,4,4,0
342700103,198788,3,1,1,1,0,3,1,1,0,1,1,1,1,0
340880102,91412,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
343270101,376463,6,2,1,2,1,9,1.5,1.5,0.5,1,1,1,2,1
343370103,220122,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340950102,133843,8,2,1,2,1,10,1.25,1,0.433012701892219,2,1,1,1.5,0.5
343270101,362097,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
341721302,237077,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340570106,310141,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341721904,318392,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341721301,245268,13,3,1,4,3,22,1.69230769230769,2,0.821313711694716,4,1,1,2,1
341720706,221943,2,2,1,4,3,5,2.5,2.5,1.5,1,1,1,4,3
341722003,260977,1,1,7,7,0,7,7,7,0,7,7,7,7,0
340900102,331330,10,2,2,3,1,21,2.1,2,0.3,3,2,2,2,0
340880101,70208,6,2,1,2,1,8,1.33333333333333,1,0.471404520791032,2,1,1,2,1
342560000,435901,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341721301,243889,3,1,3,3,0,9,3,3,0,3,3,3,3,0
341721303,254169,13,3,1,3,2,27,2.07692307692308,2,0.474185692536075,1,2,2,2,0
340770102,266325,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341290107,266515,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341230101,187073,11,2,1,2,1,17,1.54545454545455,2,0.497929597731969,1,2,1,2,1
341980102,335629,5,2,1,2,1,7,1.4,1,0.489897948556636,2,1,1,2,1
341290104,310269,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340570107,297823,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341790000,107042,1,1,1,1,0,1,1,1,0,1,1,1,1,0
