"","surface","dBestAD","dBestCVM","dBestKS","dBestAIC","CODE_IRIS"
"1019",510,6.78010425702255e-05,6.78010425702255e-05,6.02061933516925e-05,6.02061933516925e-05,"340900103"
"1020",530,5.58134743833393e-05,5.58134743833393e-05,4.9262469389236e-05,4.9262469389236e-05,"340900103"
"1021",550,4.59453690481697e-05,4.59453690481697e-05,4.03079941651417e-05,4.03079941651417e-05,"340900103"
"1022",570,3.78219947834434e-05,3.78219947834434e-05,3.29811804759448e-05,3.29811804759448e-05,"340900103"
"1023",590,3.11348742873098e-05,3.11348742873098e-05,2.69861670895927e-05,2.69861670895927e-05,"340900103"
"1024",610,2.56300706093622e-05,2.56300706093622e-05,2.20808716873726e-05,2.20808716873726e-05,"340900103"
"1025",630,2.10985441398952e-05,2.10985441398952e-05,1.8067215431355e-05,1.8067215431355e-05,"340900103"
"1026",650,1.73682145323666e-05,1.73682145323666e-05,1.4783124419389e-05,1.4783124419389e-05,"340900103"
"1027",670,1.42974261182273e-05,1.42974261182273e-05,1.20959850414948e-05,1.20959850414948e-05,"340900103"
"1028",690,1.17695686695502e-05,1.17695686695502e-05,9.89728896092954e-06,9.89728896092954e-06,"340900103"
"1029",710,9.68864923810726e-06,9.68864923810726e-06,8.09825148097506e-06,8.09825148097506e-06,"340900103"
"1030",730,7.97564691575599e-06,7.97564691575599e-06,6.62622636441197e-06,6.62622636441197e-06,"340900103"
"1031",750,6.56551209167677e-06,6.56551209167677e-06,5.42177233388925e-06,5.42177233388925e-06,"340900103"
"1032",770,5.40469625614913e-06,5.40469625614913e-06,4.4362527966754e-06,4.4362527966754e-06,"340900103"
"1033",790,4.44911854754841e-06,4.44911854754841e-06,3.62987186920349e-06,3.62987186920349e-06,"340900103"
"1034",810,3.6624918241461e-06,3.6624918241461e-06,2.9700673948764e-06,2.9700673948764e-06,"340900103"
"1035",830,3.01494469490558e-06,3.01494469490558e-06,2.4301960642053e-06,2.4301960642053e-06,"340900103"
"1036",850,2.4818871822215e-06,2.4818871822215e-06,1.98845754162583e-06,1.98845754162583e-06,"340900103"
"1037",870,2.04307694123998e-06,2.04307694123998e-06,1.62701415457259e-06,1.62701415457259e-06,"340900103"
"1038",890,1.68185057633856e-06,1.68185057633856e-06,1.33127059731692e-06,1.33127059731692e-06,"340900103"
"1039",910,1.38449086475109e-06,1.38449086475109e-06,1.08928456356677e-06,1.08928456356677e-06,"340900103"
"1040",930,1.13970585826487e-06,1.13970585826487e-06,8.91284508811531e-07,8.91284508811531e-07,"340900103"
"1041",950,9.38200082379597e-07,9.38200082379597e-07,7.29275069359521e-07,7.29275069359521e-07,"340900103"
"1042",970,7.72321549629621e-07,7.72321549629621e-07,5.96714204646629e-07,5.96714204646629e-07,"340900103"
"1043",990,6.35771182741127e-07,6.35771182741127e-07,4.88249025624547e-07,4.88249025624547e-07,"340900103"
"1044",1010,5.23363613248775e-07,5.23363613248775e-07,3.9949964181679e-07,3.9949964181679e-07,"340900103"
"1045",1030,4.30830272130066e-07,4.30830272130066e-07,3.26882298654032e-07,3.26882298654032e-07,"340900103"
"1046",1050,3.54657295014196e-07,3.54657295014196e-07,2.67464663265822e-07,2.67464663265822e-07,"340900103"
"1047",1070,2.91952086572073e-07,2.91952086572073e-07,2.18847415080171e-07,2.18847415080171e-07,"340900103"
"1048",1090,2.40333476998902e-07,2.40333476998902e-07,1.79067359786786e-07,1.79067359786786e-07,"340900103"
"1049",1110,1.97841299387743e-07,1.97841299387743e-07,1.46518154346323e-07,1.46518154346323e-07,"340900103"
"1050",1130,1.62861954282005e-07,1.62861954282005e-07,1.19885441872903e-07,1.19885441872903e-07,"340900103"
"1051",1150,1.34067134792571e-07,1.34067134792571e-07,9.80937770966533e-08,9.80937770966533e-08,"340900103"
"1052",1170,1.10363385424974e-07,1.10363385424974e-07,8.02631992238816e-08,8.02631992238816e-08,"340900103"
"1053",1190,9.08505791617489e-08,9.08505791617489e-08,6.56736985803383e-08,6.56736985803383e-08,"340900103"
"1054",1210,7.47877360072126e-08,7.47877360072126e-08,5.37361421788159e-08,5.37361421788159e-08,"340900103"
"1055",1230,6.15648849868803e-08,6.15648849868803e-08,4.39684841676697e-08,4.39684841676697e-08,"340900103"
"1056",1250,5.0679901088091e-08,5.0679901088091e-08,3.59763005235747e-08,3.59763005235747e-08,"340900103"
"1057",1270,4.17194375470049e-08,4.17194375470049e-08,2.94368619674696e-08,2.94368619674696e-08,"340900103"
"1058",1290,3.43432294039625e-08,3.43432294039625e-08,2.40861019582609e-08,2.40861019582609e-08,"340900103"
"1059",1310,2.82711722698637e-08,2.82711722698637e-08,1.97079535238793e-08,1.97079535238793e-08,"340900103"
"1060",1330,2.32726856321815e-08,2.32726856321815e-08,1.61256243443815e-08,1.61256243443815e-08,"340900103"
"1061",1350,1.91579567824181e-08,1.91579567824181e-08,1.31944577696022e-08,1.31944577696022e-08,"340900103"
"1062",1370,1.57707328615944e-08,1.57707328615944e-08,1.07960914948682e-08,1.07960914948682e-08,"340900103"
"1063",1390,1.29823873086522e-08,1.29823873086522e-08,8.83367801851541e-09,8.83367801851541e-09,"340900103"
"1064",1410,1.06870353908725e-08,1.06870353908725e-08,7.22797388035245e-09,7.22797388035245e-09,"340900103"
"1065",10,0.00878353262863232,0.00878353262863232,0.00907331406210296,0.00907331406210296,"340900101"
"1066",30,0.007230559513235,0.007230559513235,0.00742405110438205,0.00742405110438205,"340900101"
"1067",50,0.00595215992071447,0.00595215992071447,0.00607457588519775,0.00607457588519775,"340900101"
"1068",70,0.0048997878596962,0.0048997878596962,0.00497039576724432,0.00497039576724432,"340900101"
"1069",90,0.00403348051628701,0.00403348051628701,0.00406692327990171,0.00406692327990171,"340900101"
"1070",110,0.00332034070476587,0.00332034070476587,0.00332767564981581,0.00332767564981581,"340900101"
"1071",130,0.00273328762868893,0.00273328762868893,0.00272280160412681,0.00272280160412681,"340900101"
"1072",150,0.00225002851376686,0.00225002851376686,0.00222787595775625,0.00222787595775625,"340900101"
"1073",170,0.00185221206126494,0.00185221206126494,0.0018229133094477,0.0018229133094477,"340900101"
"1074",190,0.00152473157513541,0.00152473157513541,0.00149156101900227,0.00149156101900227,"340900101"
"1075",210,0.00125515129980701,0.00125515129980701,0.00122043887763437,0.00122043887763437,"340900101"
"1076",230,0.00103323418436279,0.00103323418436279,0.000998598806931653,0.000998598806931653,"340900101"
"1077",250,0.000850553140406247,0.000850553140406247,0.00081708276873172,0.00081708276873172,"340900101"
"1078",270,0.000700171031508299,0.000700171031508299,0.000668561034044964,0.000668561034044964,"340900101"
"1079",290,0.00057637724214297,0.00057637724214297,0.000547036204100922,0.000547036204100922,"340900101"
"1080",310,0.000474470822571297,0.000474470822571297,0.000447601031706283,0.000447601031706283,"340900101"
"1081",330,0.00039058197480955,0.00039058197480955,0.00036624026359244,0.00036624026359244,"340900101"
"1082",350,0.000321525100783629,0.000321525100783629,0.000299668502024985,0.000299668502024985,"340900101"
"1083",370,0.00026467783231505,0.00026467783231505,0.000245197538427482,0.000245197538427482,"340900101"
"1084",390,0.000217881449218911,0.000217881449218911,0.000200627801869827,0.000200627801869827,"340900101"
"1085",410,0.000179358903987191,0.000179358903987191,0.000164159539044569,0.000164159539044569,"340900101"
"1086",430,0.000147647340123779,0.000147647340123779,0.00013432013912414,0.00013432013912414,"340900101"
"1087",450,0.000121542541580114,0.000121542541580114,0.000109904668832129,0.000109904668832129,"340900101"
"1088",470,0.000100053203812336,0.000100053203812336,8.99272164983115e-05,8.99272164983115e-05,"340900101"
"1089",490,8.23632899474496e-05,8.23632899474496e-05,7.35810803405118e-05,7.35810803405118e-05,"340900101"
"1090",510,6.78010425702255e-05,6.78010425702255e-05,6.02061933516925e-05,6.02061933516925e-05,"340900101"
"1091",530,5.58134743833393e-05,5.58134743833393e-05,4.9262469389236e-05,4.9262469389236e-05,"340900101"
"1092",550,4.59453690481697e-05,4.59453690481697e-05,4.03079941651417e-05,4.03079941651417e-05,"340900101"
"1093",570,3.78219947834434e-05,3.78219947834434e-05,3.29811804759448e-05,3.29811804759448e-05,"340900101"
"1094",590,3.11348742873098e-05,3.11348742873098e-05,2.69861670895927e-05,2.69861670895927e-05,"340900101"
"1095",610,2.56300706093622e-05,2.56300706093622e-05,2.20808716873726e-05,2.20808716873726e-05,"340900101"
"1096",630,2.10985441398952e-05,2.10985441398952e-05,1.8067215431355e-05,1.8067215431355e-05,"340900101"
"1097",650,1.73682145323666e-05,1.73682145323666e-05,1.4783124419389e-05,1.4783124419389e-05,"340900101"
"1098",670,1.42974261182273e-05,1.42974261182273e-05,1.20959850414948e-05,1.20959850414948e-05,"340900101"
"1099",690,1.17695686695502e-05,1.17695686695502e-05,9.89728896092954e-06,9.89728896092954e-06,"340900101"
"1100",710,9.68864923810726e-06,9.68864923810726e-06,8.09825148097506e-06,8.09825148097506e-06,"340900101"
"1101",730,7.97564691575599e-06,7.97564691575599e-06,6.62622636441197e-06,6.62622636441197e-06,"340900101"
"1102",750,6.56551209167677e-06,6.56551209167677e-06,5.42177233388925e-06,5.42177233388925e-06,"340900101"
"1103",770,5.40469625614913e-06,5.40469625614913e-06,4.4362527966754e-06,4.4362527966754e-06,"340900101"
"1104",790,4.44911854754841e-06,4.44911854754841e-06,3.62987186920349e-06,3.62987186920349e-06,"340900101"
"1105",10,0.00878353262863232,0.00878353262863232,0.00907331406210296,0.00907331406210296,"340900102"
"1106",30,0.007230559513235,0.007230559513235,0.00742405110438205,0.00742405110438205,"340900102"
"1107",50,0.00595215992071447,0.00595215992071447,0.00607457588519775,0.00607457588519775,"340900102"
"1108",70,0.0048997878596962,0.0048997878596962,0.00497039576724432,0.00497039576724432,"340900102"
"1109",90,0.00403348051628701,0.00403348051628701,0.00406692327990171,0.00406692327990171,"340900102"
"1110",110,0.00332034070476587,0.00332034070476587,0.00332767564981581,0.00332767564981581,"340900102"
"1111",130,0.00273328762868893,0.00273328762868893,0.00272280160412681,0.00272280160412681,"340900102"
"1112",150,0.00225002851376686,0.00225002851376686,0.00222787595775625,0.00222787595775625,"340900102"
"1113",170,0.00185221206126494,0.00185221206126494,0.0018229133094477,0.0018229133094477,"340900102"
"1114",190,0.00152473157513541,0.00152473157513541,0.00149156101900227,0.00149156101900227,"340900102"
"1115",210,0.00125515129980701,0.00125515129980701,0.00122043887763437,0.00122043887763437,"340900102"
"1116",230,0.00103323418436279,0.00103323418436279,0.000998598806931653,0.000998598806931653,"340900102"
"1117",250,0.000850553140406247,0.000850553140406247,0.00081708276873172,0.00081708276873172,"340900102"
"1118",270,0.000700171031508299,0.000700171031508299,0.000668561034044964,0.000668561034044964,"340900102"
"1119",290,0.00057637724214297,0.00057637724214297,0.000547036204100922,0.000547036204100922,"340900102"
"1120",310,0.000474470822571297,0.000474470822571297,0.000447601031706283,0.000447601031706283,"340900102"
"1121",330,0.00039058197480955,0.00039058197480955,0.00036624026359244,0.00036624026359244,"340900102"
"1122",350,0.000321525100783629,0.000321525100783629,0.000299668502024985,0.000299668502024985,"340900102"
"1123",370,0.00026467783231505,0.00026467783231505,0.000245197538427482,0.000245197538427482,"340900102"
"1124",390,0.000217881449218911,0.000217881449218911,0.000200627801869827,0.000200627801869827,"340900102"
"1125",410,0.000179358903987191,0.000179358903987191,0.000164159539044569,0.000164159539044569,"340900102"
"1126",430,0.000147647340123779,0.000147647340123779,0.00013432013912414,0.00013432013912414,"340900102"
"1127",450,0.000121542541580114,0.000121542541580114,0.000109904668832129,0.000109904668832129,"340900102"
"1128",470,0.000100053203812336,0.000100053203812336,8.99272164983115e-05,8.99272164983115e-05,"340900102"
"1129",490,8.23632899474496e-05,8.23632899474496e-05,7.35810803405118e-05,7.35810803405118e-05,"340900102"
"1130",510,6.78010425702255e-05,6.78010425702255e-05,6.02061933516925e-05,6.02061933516925e-05,"340900102"
"1131",530,5.58134743833393e-05,5.58134743833393e-05,4.9262469389236e-05,4.9262469389236e-05,"340900102"
"1132",550,4.59453690481697e-05,4.59453690481697e-05,4.03079941651417e-05,4.03079941651417e-05,"340900102"
"1133",570,3.78219947834434e-05,3.78219947834434e-05,3.29811804759448e-05,3.29811804759448e-05,"340900102"
"1134",590,3.11348742873098e-05,3.11348742873098e-05,2.69861670895927e-05,2.69861670895927e-05,"340900102"
"1135",610,2.56300706093622e-05,2.56300706093622e-05,2.20808716873726e-05,2.20808716873726e-05,"340900102"
"1136",630,2.10985441398952e-05,2.10985441398952e-05,1.8067215431355e-05,1.8067215431355e-05,"340900102"
"1137",650,1.73682145323666e-05,1.73682145323666e-05,1.4783124419389e-05,1.4783124419389e-05,"340900102"
"1138",670,1.42974261182273e-05,1.42974261182273e-05,1.20959850414948e-05,1.20959850414948e-05,"340900102"
"1139",690,1.17695686695502e-05,1.17695686695502e-05,9.89728896092954e-06,9.89728896092954e-06,"340900102"
"1140",710,9.68864923810726e-06,9.68864923810726e-06,8.09825148097506e-06,8.09825148097506e-06,"340900102"
"1141",730,7.97564691575599e-06,7.97564691575599e-06,6.62622636441197e-06,6.62622636441197e-06,"340900102"
"1142",750,6.56551209167677e-06,6.56551209167677e-06,5.42177233388925e-06,5.42177233388925e-06,"340900102"
"1143",770,5.40469625614913e-06,5.40469625614913e-06,4.4362527966754e-06,4.4362527966754e-06,"340900102"
"1144",790,4.44911854754841e-06,4.44911854754841e-06,3.62987186920349e-06,3.62987186920349e-06,"340900102"
"1145",810,3.6624918241461e-06,3.6624918241461e-06,2.9700673948764e-06,2.9700673948764e-06,"340900102"
"1146",830,3.01494469490558e-06,3.01494469490558e-06,2.4301960642053e-06,2.4301960642053e-06,"340900102"
"1147",850,2.4818871822215e-06,2.4818871822215e-06,1.98845754162583e-06,1.98845754162583e-06,"340900102"
"1148",870,2.04307694123998e-06,2.04307694123998e-06,1.62701415457259e-06,1.62701415457259e-06,"340900102"
"1149",10,0.00878353262863232,0.00878353262863232,0.00907331406210296,0.00907331406210296,"341200102"
"1150",30,0.007230559513235,0.007230559513235,0.00742405110438205,0.00742405110438205,"341200102"
"1151",50,0.00595215992071447,0.00595215992071447,0.00607457588519775,0.00607457588519775,"341200102"
"1152",70,0.0048997878596962,0.0048997878596962,0.00497039576724432,0.00497039576724432,"341200102"
"1153",90,0.00403348051628701,0.00403348051628701,0.00406692327990171,0.00406692327990171,"341200102"
"1154",110,0.00332034070476587,0.00332034070476587,0.00332767564981581,0.00332767564981581,"341200102"
"1155",130,0.00273328762868893,0.00273328762868893,0.00272280160412681,0.00272280160412681,"341200102"
"1156",150,0.00225002851376686,0.00225002851376686,0.00222787595775625,0.00222787595775625,"341200102"
"1157",170,0.00185221206126494,0.00185221206126494,0.0018229133094477,0.0018229133094477,"341200102"
"1158",190,0.00152473157513541,0.00152473157513541,0.00149156101900227,0.00149156101900227,"341200102"
"1159",210,0.00125515129980701,0.00125515129980701,0.00122043887763437,0.00122043887763437,"341200102"
"1160",230,0.00103323418436279,0.00103323418436279,0.000998598806931653,0.000998598806931653,"341200102"
"1161",250,0.000850553140406247,0.000850553140406247,0.00081708276873172,0.00081708276873172,"341200102"
"1162",270,0.000700171031508299,0.000700171031508299,0.000668561034044964,0.000668561034044964,"341200102"
"1163",290,0.00057637724214297,0.00057637724214297,0.000547036204100922,0.000547036204100922,"341200102"
"1164",310,0.000474470822571297,0.000474470822571297,0.000447601031706283,0.000447601031706283,"341200102"
"1165",330,0.00039058197480955,0.00039058197480955,0.00036624026359244,0.00036624026359244,"341200102"
"1166",350,0.000321525100783629,0.000321525100783629,0.000299668502024985,0.000299668502024985,"341200102"
"1167",370,0.00026467783231505,0.00026467783231505,0.000245197538427482,0.000245197538427482,"341200102"
"1168",390,0.000217881449218911,0.000217881449218911,0.000200627801869827,0.000200627801869827,"341200102"
"1169",410,0.000179358903987191,0.000179358903987191,0.000164159539044569,0.000164159539044569,"341200102"
"1170",430,0.000147647340123779,0.000147647340123779,0.00013432013912414,0.00013432013912414,"341200102"
"1171",450,0.000121542541580114,0.000121542541580114,0.000109904668832129,0.000109904668832129,"341200102"
"1172",470,0.000100053203812336,0.000100053203812336,8.99272164983115e-05,8.99272164983115e-05,"341200102"
"1173",490,8.23632899474496e-05,8.23632899474496e-05,7.35810803405118e-05,7.35810803405118e-05,"341200102"
"1174",510,6.78010425702255e-05,6.78010425702255e-05,6.02061933516925e-05,6.02061933516925e-05,"341200102"
"1175",530,5.58134743833393e-05,5.58134743833393e-05,4.9262469389236e-05,4.9262469389236e-05,"341200102"
"1176",550,4.59453690481697e-05,4.59453690481697e-05,4.03079941651417e-05,4.03079941651417e-05,"341200102"
"1177",570,3.78219947834434e-05,3.78219947834434e-05,3.29811804759448e-05,3.29811804759448e-05,"341200102"
